time,actual_speed,control_speed
29.5,24.94686253217919,0.4989372506435838
29.6,25.03305083247668,0.5006610166495336
29.700000000000003,24.74355542071276,0.4948711084142552
29.8,25.116389933453092,0.5023277986690619
29.900000000000002,25.195713084520623,0.5039142616904124
30.0,24.926964540062706,0.4985392908012541
30.1,25.05379769978268,0.5010759539956536
30.200000000000003,24.684270375308774,0.49368540750617546
30.3,24.973765787072697,0.49947531574145393
30.400000000000002,24.80694854033179,0.49613897080663577
30.5,25.197396408913818,0.5039479281782764
30.6,24.945207320309787,0.49890414640619574
30.700000000000003,24.57843676923009,0.49156873538460183
30.8,23.08392780205768,0.4616785560411536
30.900000000000002,20.103097752916433,0.40206195505832865
31.0,14.193060389172363,0.28386120778344726
31.1,10.573451309655184,0.21146902619310368
